date,equity
2024-09-16,60404.12
2024-09-17,60404.12
2024-09-18,60404.12
2024-09-19,60404.12
2024-09-20,60404.12
2024-09-21,60404.12
2024-09-22,60404.12
2024-09-23,60404.12
2024-09-24,60404.12
2024-09-25,60404.12
2024-09-26,60404.12
2024-09-27,60404.12
2024-09-28,60404.12
2024-09-29,60404.12
2024-09-30,60611.46
2024-10-01,61053.01
2024-10-02,61197.21
2024-10-03,61330.21
2024-10-04,61673.50
2024-10-05,61698.26
2024-10-06,61780.90
2024-10-07,61780.90
2024-10-08,61780.90
2024-10-09,61840.77
2024-10-10,62324.72
2024-10-11,62324.72
2024-10-12,62324.72
2024-10-13,62324.72
2024-10-14,62324.72
2024-10-15,62324.72
2024-10-16,62324.72
2024-10-17,62324.72
2024-10-18,62324.72
2024-10-19,62324.72
2024-10-20,62324.72
2024-10-21,62324.72
2024-10-22,62344.60
2024-10-23,62698.16
2024-10-24,62748.00
2024-10-25,62907.49
2024-10-26,62935.41
2024-10-27,62935.41
2024-10-28,62935.41
2024-10-29,62935.41
2024-10-30,62935.41
2024-10-31,62935.41
2024-11-01,62935.41
2024-11-02,63066.89
2024-11-03,63031.43
2024-11-04,63409.37
2024-11-05,63409.37
2024-11-06,63409.37
2024-11-07,63409.37
2024-11-08,63409.37
2024-11-09,63409.37
2024-11-10,63409.37
2024-11-11,63409.37
2024-11-12,63409.37
2024-11-13,63409.37
2024-11-14,63409.37
2024-11-15,63409.37
2024-11-16,63409.37
2024-11-17,63409.37
2024-11-18,63409.37
2024-11-19,63409.37
2024-11-20,63409.37
2024-11-21,63409.37
2024-11-22,63409.37
2024-11-23,63409.37
2024-11-24,63409.37
2024-11-25,63444.18
2024-11-26,63497.05
2024-11-27,63593.91
2024-11-28,63656.43
2024-11-29,63799.61
2024-11-30,63799.61
2024-12-01,63799.61
2024-12-02,63799.61
2024-12-03,63799.61
2024-12-04,63799.61
2024-12-05,63799.61
2024-12-06,63799.61
2024-12-07,63799.61
2024-12-08,63799.61
2024-12-09,63799.61
2024-12-10,63799.61
2024-12-11,63799.61
2024-12-12,63799.61
2024-12-13,63799.61
2024-12-14,63799.61
2024-12-15,63799.61
2024-12-16,63799.61
2024-12-17,63799.61
2024-12-18,63842.45
2024-12-19,63924.16
2024-12-20,64353.54
2024-12-21,64443.97
2024-12-22,64296.59
2024-12-23,64313.74
2024-12-24,64313.74
2024-12-25,64313.74
2024-12-26,64313.74
2024-12-27,64313.74
2024-12-28,64333.94
2024-12-29,64561.60
2024-12-30,64823.08
2024-12-31,64979.60
2025-01-01,64979.60
2025-01-02,64979.60
2025-01-03,64979.60
2025-01-04,64979.60
2025-01-05,64979.60
2025-01-06,64979.60
2025-01-07,65033.39
2025-01-08,64860.06
2025-01-09,65368.55
2025-01-10,65716.26
2025-01-11,65816.81
2025-01-12,66148.02
2025-01-13,66153.32
2025-01-14,66153.32
2025-01-15,66153.32
2025-01-16,66153.32
2025-01-17,66153.32
2025-01-18,66153.32
2025-01-19,66153.32
2025-01-20,66153.32
2025-01-21,66153.32
2025-01-22,66153.32
2025-01-23,66153.32
2025-01-24,66153.32
2025-01-25,66222.10
2025-01-26,66177.91
2025-01-27,66337.39
2025-01-28,66706.50
2025-01-29,66706.50
2025-01-30,66706.50
2025-01-31,66706.50
2025-02-01,66727.74
2025-02-02,66843.19
2025-02-03,67031.47
2025-02-04,67345.50
2025-02-05,67413.08
2025-02-06,67456.23
2025-02-07,67579.34
2025-02-08,67650.97
2025-02-09,67979.33
2025-02-10,67979.33
2025-02-11,67979.33
2025-02-12,67979.33
2025-02-13,67979.33
2025-02-14,67979.33
2025-02-15,67979.33
2025-02-16,67979.33
2025-02-17,67979.33
2025-02-18,67979.33
2025-02-19,67979.33
2025-02-20,67979.33
2025-02-21,67979.33
2025-02-22,67979.33
2025-02-23,68033.45
2025-02-24,68473.27
2025-02-25,68010.60
2025-02-26,68280.49
2025-02-27,68817.39
2025-02-28,69088.98
2025-03-01,69492.43
2025-03-02,69492.52
2025-03-03,69492.52
2025-03-04,69492.52
2025-03-05,69492.52
2025-03-06,69647.91
2025-03-07,69856.14
2025-03-08,70144.99
2025-03-09,69889.04
2025-03-10,70432.32
2025-03-11,70966.17
2025-03-12,70732.93
2025-03-13,70990.97
2025-03-14,71313.72
2025-03-15,71313.72
2025-03-16,71313.72
2025-03-17,71313.72
2025-03-18,71313.72
2025-03-19,71313.72
2025-03-20,71313.72
2025-03-21,71313.72
2025-03-22,71313.72
2025-03-23,71313.72
2025-03-24,71313.72
2025-03-25,71313.72
2025-03-26,71313.72
2025-03-27,71313.72
2025-03-28,71375.09
2025-03-29,71685.22
2025-03-30,71729.78
2025-03-31,72069.99
2025-04-01,72072.19
2025-04-02,72072.19
2025-04-03,72072.19
2025-04-04,72072.19
2025-04-05,72160.34
2025-04-06,72170.81
2025-04-07,72539.12
2025-04-08,72871.95
2025-04-09,72891.95
2025-04-10,72909.59
2025-04-11,72909.59
2025-04-12,72909.59
2025-04-13,72909.59
2025-04-14,72909.59
2025-04-15,72909.59
2025-04-16,72909.59
2025-04-17,72909.59
2025-04-18,72909.59
2025-04-19,72909.59
2025-04-20,72909.59
2025-04-21,72909.59
2025-04-22,72909.59
2025-04-23,72909.59
2025-04-24,72909.59
2025-04-25,72909.59
2025-04-26,72909.59
2025-04-27,72909.59
2025-04-28,72909.59
2025-04-29,72909.59
2025-04-30,72909.59
2025-05-01,72909.59
2025-05-02,72909.59
2025-05-03,72909.59
2025-05-04,72909.59
2025-05-05,72909.59
2025-05-06,72909.59
2025-05-07,72909.59
2025-05-08,72909.59
2025-05-09,72909.59
2025-05-10,72909.59
2025-05-11,72909.59
2025-05-12,72909.59
2025-05-13,72909.59
2025-05-14,72909.59
2025-05-15,72909.59
2025-05-16,72909.59
2025-05-17,72909.59
2025-05-18,72909.59
2025-05-19,72909.59
2025-05-20,72909.59
2025-05-21,72909.59
2025-05-22,72909.59
2025-05-23,72909.59
2025-05-24,72909.59
2025-05-25,72909.59
2025-05-26,72909.59
2025-05-27,72909.59
2025-05-28,72909.59
2025-05-29,73023.72
2025-05-30,73583.66
2025-05-31,73627.91
2025-06-01,73645.05
2025-06-02,73916.75
2025-06-03,73947.64
2025-06-04,73967.62
2025-06-05,74188.13
2025-06-06,74188.13
2025-06-07,74188.13
2025-06-08,74188.13
2025-06-09,74188.13
2025-06-10,74188.13
2025-06-11,74188.13
2025-06-12,74188.13
2025-06-13,74283.82
2025-06-14,74403.33
2025-06-15,74552.34
2025-06-16,74552.34
2025-06-17,74552.34
2025-06-18,74552.34
2025-06-19,74552.34
2025-06-20,74552.34
2025-06-21,74615.50
2025-06-22,74970.75
2025-06-23,74979.12
2025-06-24,74986.59
2025-06-25,74986.59
2025-06-26,74986.59
2025-06-27,74986.59
2025-06-28,74986.59
2025-06-29,74986.59
2025-06-30,74986.59
2025-07-01,74986.59
2025-07-02,74986.59
2025-07-03,74986.59
2025-07-04,74986.59
2025-07-05,74986.59
2025-07-06,74986.59
2025-07-07,74986.59
2025-07-08,74986.59
2025-07-09,74986.59
2025-07-10,74986.59
2025-07-11,74986.59
2025-07-12,74986.59
2025-07-13,74986.59
2025-07-14,74986.59
2025-07-15,74986.59
2025-07-16,74986.59
2025-07-17,74986.59
2025-07-18,74986.59
2025-07-19,74986.59
2025-07-20,74986.59
2025-07-21,74986.59
2025-07-22,74986.59
2025-07-23,74986.59
2025-07-24,74986.59
2025-07-25,74986.59
2025-07-26,74986.59
2025-07-27,74986.59
2025-07-28,74986.59
2025-07-29,74986.59
2025-07-30,74986.59
2025-07-31,75030.32
2025-08-01,75059.03
2025-08-02,75079.64
2025-08-03,75115.75
2025-08-04,75181.93
2025-08-05,75373.65
2025-08-06,75373.65
2025-08-07,75373.65
2025-08-08,75373.65
2025-08-09,75373.65
2025-08-10,75373.65
2025-08-11,75373.65
2025-08-12,75373.65
2025-08-13,75373.65
2025-08-14,75373.65
2025-08-15,75373.65
2025-08-16,75373.65
2025-08-17,75523.97
2025-08-18,75259.85
2025-08-19,75540.81
2025-08-20,75520.38
2025-08-21,75777.47
2025-08-22,75784.66
2025-08-23,75784.66
2025-08-24,75852.70
2025-08-25,76180.31
2025-08-26,76516.68
2025-08-27,76681.33
2025-08-28,76402.01
2025-08-29,76414.74
2025-08-30,76467.06
2025-08-31,76880.76
2025-09-01,76886.10
2025-09-02,76886.10
2025-09-03,76886.10
2025-09-04,76886.10
2025-09-05,76886.10
2025-09-06,76886.10
2025-09-07,76886.10
2025-09-08,76886.10
2025-09-09,76886.10
2025-09-10,76886.10
2025-09-11,76886.10
2025-09-12,76886.10
2025-09-13,76886.10
2025-09-14,76886.10
2025-09-15,76886.10
2025-09-16,76886.10
2025-09-17,76886.10
2025-09-18,76886.10
2025-09-19,76886.10
2025-09-20,76886.10
2025-09-21,76886.10
2025-09-22,76979.82
2025-09-23,77249.85
2025-09-24,76830.73
2025-09-25,76955.24
2025-09-26,77060.36
2025-09-27,77302.92
2025-09-28,77319.11
2025-09-29,77319.11
2025-09-30,77319.11
2025-10-01,77319.11
2025-10-02,77319.11
2025-10-03,77319.11
2025-10-04,77319.11
2025-10-05,77319.11
2025-10-06,77319.11
2025-10-07,77319.11
2025-10-08,77319.11
2025-10-09,77423.38
2025-10-10,78041.90
2025-10-11,78251.31
2025-10-12,78396.34
2025-10-13,78444.79
2025-10-14,78400.96
2025-10-15,78211.49
2025-10-16,78313.34
2025-10-17,78517.40
2025-10-18,78615.76
2025-10-19,78747.29
2025-10-20,78747.29
2025-10-21,78747.29
2025-10-22,78747.29
2025-10-23,78747.29
2025-10-24,78747.29
2025-10-25,78747.29
2025-10-26,78747.29
2025-10-27,78747.29
2025-10-28,78747.29
2025-10-29,78779.89
2025-10-30,79092.58
2025-10-31,79290.88
2025-11-01,79329.11
2025-11-02,78809.74
2025-11-03,78686.67
2025-11-04,79006.34
2025-11-05,79213.05
2025-11-06,79396.09
2025-11-07,79662.71
2025-11-08,79883.75
2025-11-09,79904.28
2025-11-10,79904.28
2025-11-11,79904.28
2025-11-12,79912.52
2025-11-13,80022.17
2025-11-14,80225.06
2025-11-15,80515.10
2025-11-16,80559.40
2025-11-17,80911.30
2025-11-18,81018.33
2025-11-19,80368.03
2025-11-20,80167.38
2025-11-21,80650.91
2025-11-22,80811.87
2025-11-23,80924.95
2025-11-24,81258.11
2025-11-25,81258.11
2025-11-26,81258.11
2025-11-27,81258.11
2025-11-28,81258.11
2025-11-29,81258.11
2025-11-30,81361.31
2025-12-01,81629.10
2025-12-02,81630.21
2025-12-03,81630.21
2025-12-04,81630.21
2025-12-05,81630.21
2025-12-06,81630.21
2025-12-07,81650.50
2025-12-08,81885.57
2025-12-09,81894.83
2025-12-10,81894.83
2025-12-11,81894.83
2025-12-12,81894.83
2025-12-13,81936.13
2025-12-14,81924.61
2025-12-15,82100.05
2025-12-16,81960.79
2025-12-17,82334.67
2025-12-18,82469.88
2025-12-19,82469.88
2025-12-20,82469.88
2025-12-21,82469.88
2025-12-22,82469.88
2025-12-23,82469.88
2025-12-24,82469.88
2025-12-25,82469.88
2025-12-26,82469.88
2025-12-27,82469.88
2025-12-28,82469.88
2025-12-29,82469.88
2025-12-30,82469.88
2025-12-31,82469.88
2026-01-01,82469.88
2026-01-02,82469.88
2026-01-03,82469.88
2026-01-04,82469.88
2026-01-05,82469.88
2026-01-06,82469.88
2026-01-07,82469.88
2026-01-08,82469.88
2026-01-09,82555.62
2026-01-10,83102.82
2026-01-11,83129.42
2026-01-12,83129.42
2026-01-13,83129.42
2026-01-14,83129.42
2026-01-15,83129.42
2026-01-16,83129.42
2026-01-17,83129.42
2026-01-18,83243.48
2026-01-19,82241.55
2026-01-20,82565.76
2026-01-21,82676.50
2026-01-22,82677.64
2026-01-23,82988.28
2026-01-24,82605.59
2026-01-25,82680.47
2026-01-26,82844.62
2026-01-27,82844.62
2026-01-28,82868.21
2026-01-29,82987.87
2026-01-30,82836.70
2026-01-31,82687.68
2026-02-01,83114.98
2026-02-02,82618.08
2026-02-03,82252.06
2026-02-04,82268.69
2026-02-05,82803.02
2026-02-06,82827.65
2026-02-07,83325.14
2026-02-08,83306.66
2026-02-09,83175.03
2026-02-10,83023.60
2026-02-11,83143.61
2026-02-12,83374.74
2026-02-13,83377.53
2026-02-14,83377.53
2026-02-15,83377.53
2026-02-16,83377.53
2026-02-17,83431.14
2026-02-18,83694.36
2026-02-19,83851.89
2026-02-20,83851.89
2026-02-21,83851.89
2026-02-22,83872.19
2026-02-23,83843.02
2026-02-24,84187.68
2026-02-25,84188.96
2026-02-26,84188.96
2026-02-27,84188.96
2026-02-28,84188.96
2026-03-01,84188.96
2026-03-02,84188.96
2026-03-03,84188.96
2026-03-04,84188.96
2026-03-05,84188.96
2026-03-06,84198.18
2026-03-07,84159.48
2026-03-08,84570.33
2026-03-09,84570.33
2026-03-10,84570.33
2026-03-11,84570.33
2026-03-12,84570.33
2026-03-13,84570.33
2026-03-14,84570.33
2026-03-15,84570.33
2026-03-16,84570.33
2026-03-17,84570.33
2026-03-18,84570.33
2026-03-19,84615.34
2026-03-20,84757.16
2026-03-21,84938.43
2026-03-22,85186.33
2026-03-23,85187.98
2026-03-24,85187.98
2026-03-25,85187.98
2026-03-26,85187.98
2026-03-27,85362.19
2026-03-28,85565.30
2026-03-29,85626.59
2026-03-30,85723.91
2026-03-31,85723.91
2026-04-01,85723.91
2026-04-02,85723.91
2026-04-03,85723.91
2026-04-04,85723.91
2026-04-05,85723.91
2026-04-06,85723.91
2026-04-07,85723.91
2026-04-08,85723.91
2026-04-09,85723.91
2026-04-10,85723.91
2026-04-11,85723.91
2026-04-12,85723.91
2026-04-13,85723.91
2026-04-14,85723.91
2026-04-15,85723.91
2026-04-16,85723.91
2026-04-17,85723.91
2026-04-18,85723.91
2026-04-19,85723.91
2026-04-20,85723.91
2026-04-21,85723.91
2026-04-22,85723.91
2026-04-23,85723.91
2026-04-24,85723.91
2026-04-25,85723.91
2026-04-26,85723.91
2026-04-27,85723.91
2026-04-28,85723.91
2026-04-29,85723.91
2026-04-30,85723.91
2026-05-01,85723.91
2026-05-02,85723.91
2026-05-03,85723.91
2026-05-04,85723.91
2026-05-05,85723.91
2026-05-06,85723.91
2026-05-07,85723.91
2026-05-08,85723.91
2026-05-09,85723.91
2026-05-10,85723.91
2026-05-11,85723.91
2026-05-12,85723.91
2026-05-13,85723.91
