date,equity
2024-09-16,127472.12
2024-09-17,127472.12
2024-09-18,127472.12
2024-09-19,127472.12
2024-09-20,127472.12
2024-09-21,127472.12
2024-09-22,127472.12
2024-09-23,127472.12
2024-09-24,127472.12
2024-09-25,127472.12
2024-09-26,127472.12
2024-09-27,127472.12
2024-09-28,127472.12
2024-09-29,127472.12
2024-09-30,127652.62
2024-10-01,128220.27
2024-10-02,128747.07
2024-10-03,129231.76
2024-10-04,129573.83
2024-10-05,129580.70
2024-10-06,129580.70
2024-10-07,129580.70
2024-10-08,129597.90
2024-10-09,129760.39
2024-10-10,130040.06
2024-10-11,130040.06
2024-10-12,130040.06
2024-10-13,130040.06
2024-10-14,130040.06
2024-10-15,130040.06
2024-10-16,130040.06
2024-10-17,130040.06
2024-10-18,130040.06
2024-10-19,130040.06
2024-10-20,130040.06
2024-10-21,130040.06
2024-10-22,130080.80
2024-10-23,130292.81
2024-10-24,130358.84
2024-10-25,130639.96
2024-10-26,130639.96
2024-10-27,130639.96
2024-10-28,130639.96
2024-10-29,130639.96
2024-10-30,130639.96
2024-10-31,130639.96
2024-11-01,130639.96
2024-11-02,130761.37
2024-11-03,131169.91
2024-11-04,131458.25
2024-11-05,131458.25
2024-11-06,131458.25
2024-11-07,131458.25
2024-11-08,131458.25
2024-11-09,131458.25
2024-11-10,131458.25
2024-11-11,131458.25
2024-11-12,131458.25
2024-11-13,131458.25
2024-11-14,131458.25
2024-11-15,131458.25
2024-11-16,131458.25
2024-11-17,131458.25
2024-11-18,131458.25
2024-11-19,131458.25
2024-11-20,131458.25
2024-11-21,131458.25
2024-11-22,131458.25
2024-11-23,131458.25
2024-11-24,131458.25
2024-11-25,131638.51
2024-11-26,131983.74
2024-11-27,132272.93
2024-11-28,132473.63
2024-11-29,132473.63
2024-11-30,132473.63
2024-12-01,132473.63
2024-12-02,132473.63
2024-12-03,132473.63
2024-12-04,132473.63
2024-12-05,132473.63
2024-12-06,132473.63
2024-12-07,132473.63
2024-12-08,132484.84
2024-12-09,132542.45
2024-12-10,132542.45
2024-12-11,132542.45
2024-12-12,132542.45
2024-12-13,132542.45
2024-12-14,132542.45
2024-12-15,132542.45
2024-12-16,132542.45
2024-12-17,132552.23
2024-12-18,132386.27
2024-12-19,132617.46
2024-12-20,133129.62
2024-12-21,133757.09
2024-12-22,133670.50
2024-12-23,133993.76
2024-12-24,133993.76
2024-12-25,134003.19
2024-12-26,134198.25
2024-12-27,134198.25
2024-12-28,134309.38
2024-12-29,134932.59
2024-12-30,135335.41
2024-12-31,135484.47
2025-01-01,135484.47
2025-01-02,135484.47
2025-01-03,135484.47
2025-01-04,135484.47
2025-01-05,135484.47
2025-01-06,135484.47
2025-01-07,135550.19
2025-01-08,135491.35
2025-01-09,136026.79
2025-01-10,136466.54
2025-01-11,136802.96
2025-01-12,136919.49
2025-01-13,136919.49
2025-01-14,136919.49
2025-01-15,136919.49
2025-01-16,136919.49
2025-01-17,136919.49
2025-01-18,136919.49
2025-01-19,136919.49
2025-01-20,136919.49
2025-01-21,136919.49
2025-01-22,136919.49
2025-01-23,136919.49
2025-01-24,136919.49
2025-01-25,136981.43
2025-01-26,137305.95
2025-01-27,137357.83
2025-01-28,137775.84
2025-01-29,137775.84
2025-01-30,137775.84
2025-01-31,137775.84
2025-02-01,137834.25
2025-02-02,138154.77
2025-02-03,138353.90
2025-02-04,138799.83
2025-02-05,139206.71
2025-02-06,139587.68
2025-02-07,139715.39
2025-02-08,140102.76
2025-02-09,140102.76
2025-02-10,140102.76
2025-02-11,140102.76
2025-02-12,140102.76
2025-02-13,140102.76
2025-02-14,140102.76
2025-02-15,140102.76
2025-02-16,140134.68
2025-02-17,140334.98
2025-02-18,140334.98
2025-02-19,140334.98
2025-02-20,140334.98
2025-02-21,140334.98
2025-02-22,140334.98
2025-02-23,140460.10
2025-02-24,141052.21
2025-02-25,141732.90
2025-02-26,142393.33
2025-02-27,142045.29
2025-02-28,142527.00
2025-03-01,142881.24
2025-03-02,142881.24
2025-03-03,142881.24
2025-03-04,142881.24
2025-03-05,142881.24
2025-03-06,143091.54
2025-03-07,143379.38
2025-03-08,143575.30
2025-03-09,143957.17
2025-03-10,144487.02
2025-03-11,144980.89
2025-03-12,145438.81
2025-03-13,145922.46
2025-03-14,145922.46
2025-03-15,145922.46
2025-03-16,145922.46
2025-03-17,145922.46
2025-03-18,145922.46
2025-03-19,145922.46
2025-03-20,145922.46
2025-03-21,145922.46
2025-03-22,145922.46
2025-03-23,145922.46
2025-03-24,145922.46
2025-03-25,145922.46
2025-03-26,145922.46
2025-03-27,145934.20
2025-03-28,145767.13
2025-03-29,146291.93
2025-03-30,146795.23
2025-03-31,147187.50
2025-04-01,147423.20
2025-04-02,147682.08
2025-04-03,147682.08
2025-04-04,147682.08
2025-04-05,147895.56
2025-04-06,147768.58
2025-04-07,147836.08
2025-04-08,148170.18
2025-04-09,148298.61
2025-04-10,148613.10
2025-04-11,148613.10
2025-04-12,148613.10
2025-04-13,148613.10
2025-04-14,148613.10
2025-04-15,148613.10
2025-04-16,148613.10
2025-04-17,148613.10
2025-04-18,148613.10
2025-04-19,148613.10
2025-04-20,148613.10
2025-04-21,148613.10
2025-04-22,148613.10
2025-04-23,148613.10
2025-04-24,148613.10
2025-04-25,148613.10
2025-04-26,148613.10
2025-04-27,148613.10
2025-04-28,148613.10
2025-04-29,148613.10
2025-04-30,148613.10
2025-05-01,148613.10
2025-05-02,148613.10
2025-05-03,148613.10
2025-05-04,148613.10
2025-05-05,148613.10
2025-05-06,148613.10
2025-05-07,148613.10
2025-05-08,148613.10
2025-05-09,148613.10
2025-05-10,148613.10
2025-05-11,148613.10
2025-05-12,148613.10
2025-05-13,148613.10
2025-05-14,148613.10
2025-05-15,148613.10
2025-05-16,148613.10
2025-05-17,148613.10
2025-05-18,148613.10
2025-05-19,148613.10
2025-05-20,148613.10
2025-05-21,148613.10
2025-05-22,148613.10
2025-05-23,148613.10
2025-05-24,148613.10
2025-05-25,148613.10
2025-05-26,148646.98
2025-05-27,148958.91
2025-05-28,148966.73
2025-05-29,149074.75
2025-05-30,149604.30
2025-05-31,149977.75
2025-06-01,150289.93
2025-06-02,150404.34
2025-06-03,150404.34
2025-06-04,150446.69
2025-06-05,150765.40
2025-06-06,150765.40
2025-06-07,150765.40
2025-06-08,150765.40
2025-06-09,150765.40
2025-06-10,150765.40
2025-06-11,150765.40
2025-06-12,150765.40
2025-06-13,150853.85
2025-06-14,151235.44
2025-06-15,151572.17
2025-06-16,151600.12
2025-06-17,151600.12
2025-06-18,151600.12
2025-06-19,151630.06
2025-06-20,151999.04
2025-06-21,152307.55
2025-06-22,152578.39
2025-06-23,152578.39
2025-06-24,152578.39
2025-06-25,152578.39
2025-06-26,152578.39
2025-06-27,152578.39
2025-06-28,152578.39
2025-06-29,152578.39
2025-06-30,152578.39
2025-07-01,152578.39
2025-07-02,152578.39
2025-07-03,152578.39
2025-07-04,152578.39
2025-07-05,152578.39
2025-07-06,152578.39
2025-07-07,152578.39
2025-07-08,152578.39
2025-07-09,152578.39
2025-07-10,152578.39
2025-07-11,152578.39
2025-07-12,152578.39
2025-07-13,152578.39
2025-07-14,152578.39
2025-07-15,152578.39
2025-07-16,152578.39
2025-07-17,152578.39
2025-07-18,152589.05
2025-07-19,152594.66
2025-07-20,152594.66
2025-07-21,152594.66
2025-07-22,152594.66
2025-07-23,152594.66
2025-07-24,152594.66
2025-07-25,152594.66
2025-07-26,152594.66
2025-07-27,152594.66
2025-07-28,152594.66
2025-07-29,152594.66
2025-07-30,152594.66
2025-07-31,152722.20
2025-08-01,153187.07
2025-08-02,153536.32
2025-08-03,153900.48
2025-08-04,154213.46
2025-08-05,154310.91
2025-08-06,154310.91
2025-08-07,154310.91
2025-08-08,154310.91
2025-08-09,154310.91
2025-08-10,154310.91
2025-08-11,154310.91
2025-08-12,154310.91
2025-08-13,154310.91
2025-08-14,154310.91
2025-08-15,154310.91
2025-08-16,154335.63
2025-08-17,154759.39
2025-08-18,155175.86
2025-08-19,155693.58
2025-08-20,156063.29
2025-08-21,156252.03
2025-08-22,156252.03
2025-08-23,156252.03
2025-08-24,156325.55
2025-08-25,156221.34
2025-08-26,156344.64
2025-08-27,156873.43
2025-08-28,157006.52
2025-08-29,157327.07
2025-08-30,157393.99
2025-08-31,157693.23
2025-09-01,157693.23
2025-09-02,157693.23
2025-09-03,157693.23
2025-09-04,157693.23
2025-09-05,157693.23
2025-09-06,157693.23
2025-09-07,157693.23
2025-09-08,157693.23
2025-09-09,157693.23
2025-09-10,157693.23
2025-09-11,157693.23
2025-09-12,157693.23
2025-09-13,157693.23
2025-09-14,157693.23
2025-09-15,157693.23
2025-09-16,157693.23
2025-09-17,157693.23
2025-09-18,157693.23
2025-09-19,157693.23
2025-09-20,157693.23
2025-09-21,157751.03
2025-09-22,157896.99
2025-09-23,158210.33
2025-09-24,158347.42
2025-09-25,158775.30
2025-09-26,159135.32
2025-09-27,159442.27
2025-09-28,159442.27
2025-09-29,159442.27
2025-09-30,159442.27
2025-10-01,159442.27
2025-10-02,159442.27
2025-10-03,159442.27
2025-10-04,159442.27
2025-10-05,159442.27
2025-10-06,159442.27
2025-10-07,159442.27
2025-10-08,159442.27
2025-10-09,159704.02
2025-10-10,159929.79
2025-10-11,160580.34
2025-10-12,161093.66
2025-10-13,161010.29
2025-10-14,160988.88
2025-10-15,161457.67
2025-10-16,161799.95
2025-10-17,162296.84
2025-10-18,162739.16
2025-10-19,162996.38
2025-10-20,162996.38
2025-10-21,162996.38
2025-10-22,162996.38
2025-10-23,162996.38
2025-10-24,162996.38
2025-10-25,162996.38
2025-10-26,162996.38
2025-10-27,162996.38
2025-10-28,162996.38
2025-10-29,163037.04
2025-10-30,163376.08
2025-10-31,163784.86
2025-11-01,164359.02
2025-11-02,164162.40
2025-11-03,164116.00
2025-11-04,164717.73
2025-11-05,165129.65
2025-11-06,165774.18
2025-11-07,166303.64
2025-11-08,166505.49
2025-11-09,166505.49
2025-11-10,166505.49
2025-11-11,166522.28
2025-11-12,166763.99
2025-11-13,167339.67
2025-11-14,167950.40
2025-11-15,168585.66
2025-11-16,169174.24
2025-11-17,169641.21
2025-11-18,169646.94
2025-11-19,169625.27
2025-11-20,169747.94
2025-11-21,170335.83
2025-11-22,170808.67
2025-11-23,171211.41
2025-11-24,171475.66
2025-11-25,171475.66
2025-11-26,171475.66
2025-11-27,171475.66
2025-11-28,171475.66
2025-11-29,171475.66
2025-11-30,171582.36
2025-12-01,171923.82
2025-12-02,171923.82
2025-12-03,171923.82
2025-12-04,171923.82
2025-12-05,171923.82
2025-12-06,171923.82
2025-12-07,171992.26
2025-12-08,172417.90
2025-12-09,172417.90
2025-12-10,172417.90
2025-12-11,172417.90
2025-12-12,172417.90
2025-12-13,172531.45
2025-12-14,172983.50
2025-12-15,173451.37
2025-12-16,173337.32
2025-12-17,173787.45
2025-12-18,174090.50
2025-12-19,174090.50
2025-12-20,174090.50
2025-12-21,174090.50
2025-12-22,174090.50
2025-12-23,174090.50
2025-12-24,174090.50
2025-12-25,174090.50
2025-12-26,174090.50
2025-12-27,174090.50
2025-12-28,174090.50
2025-12-29,174090.50
2025-12-30,174090.50
2025-12-31,174090.50
2026-01-01,174090.50
2026-01-02,174090.50
2026-01-03,174090.50
2026-01-04,174090.50
2026-01-05,174090.50
2026-01-06,174090.50
2026-01-07,174090.50
2026-01-08,174090.50
2026-01-09,174181.00
2026-01-10,174783.25
2026-01-11,175285.31
2026-01-12,175285.31
2026-01-13,175285.31
2026-01-14,175285.31
2026-01-15,175285.31
2026-01-16,175285.31
2026-01-17,175285.31
2026-01-18,175386.76
2026-01-19,176031.67
2026-01-20,176539.61
2026-01-21,177018.24
2026-01-22,177425.50
2026-01-23,177844.92
2026-01-24,178172.68
2026-01-25,178280.91
2026-01-26,178286.82
2026-01-27,178286.82
2026-01-28,178400.87
2026-01-29,178778.29
2026-01-30,178873.63
2026-01-31,179067.02
2026-02-01,179714.40
2026-02-02,179835.76
2026-02-03,179516.04
2026-02-04,179937.39
2026-02-05,180513.97
2026-02-06,181159.42
2026-02-07,181671.68
2026-02-08,182101.70
2026-02-09,181949.57
2026-02-10,182058.48
2026-02-11,182468.85
2026-02-12,182792.93
2026-02-13,182891.24
2026-02-14,182891.24
2026-02-15,182891.24
2026-02-16,182891.24
2026-02-17,182950.08
2026-02-18,183252.80
2026-02-19,183609.24
2026-02-20,183615.88
2026-02-21,183615.88
2026-02-22,183632.08
2026-02-23,183814.77
2026-02-24,184051.22
2026-02-25,184051.22
2026-02-26,184091.65
2026-02-27,184447.22
2026-02-28,184447.22
2026-03-01,184447.22
2026-03-02,184447.22
2026-03-03,184447.22
2026-03-04,184447.22
2026-03-05,184447.22
2026-03-06,184456.86
2026-03-07,184622.56
2026-03-08,185085.46
2026-03-09,185409.82
2026-03-10,185409.82
2026-03-11,185409.82
2026-03-12,185409.82
2026-03-13,185409.82
2026-03-14,185409.82
2026-03-15,185409.82
2026-03-16,185409.82
2026-03-17,185409.82
2026-03-18,185418.75
2026-03-19,185681.92
2026-03-20,186210.91
2026-03-21,186244.74
2026-03-22,186508.28
2026-03-23,186508.28
2026-03-24,186508.28
2026-03-25,186508.28
2026-03-26,186531.87
2026-03-27,186875.67
2026-03-28,187369.05
2026-03-29,187872.73
2026-03-30,188141.01
2026-03-31,188141.01
2026-04-01,188141.01
2026-04-02,188141.01
2026-04-03,188141.01
2026-04-04,188141.01
2026-04-05,188141.01
2026-04-06,188141.01
2026-04-07,188141.01
2026-04-08,188141.01
2026-04-09,188141.01
2026-04-10,188141.01
2026-04-11,188152.64
2026-04-12,188186.05
2026-04-13,188186.05
2026-04-14,188186.05
2026-04-15,188186.05
2026-04-16,188186.05
2026-04-17,188186.05
2026-04-18,188186.05
2026-04-19,188186.05
2026-04-20,188186.05
2026-04-21,188186.05
2026-04-22,188186.05
2026-04-23,188186.05
2026-04-24,188186.05
2026-04-25,188186.05
2026-04-26,188186.05
2026-04-27,188215.34
2026-04-28,188270.89
2026-04-29,188275.90
2026-04-30,188275.90
2026-05-01,188275.90
2026-05-02,188275.90
2026-05-03,188275.90
2026-05-04,188275.90
2026-05-05,188275.90
2026-05-06,188275.90
2026-05-07,188275.90
2026-05-08,188275.90
2026-05-09,188275.90
2026-05-10,188275.90
2026-05-11,188275.90
2026-05-12,188275.90
2026-05-13,188275.90
