date,equity
2024-09-16,50787.81
2024-09-17,50787.81
2024-09-18,50787.81
2024-09-19,50787.81
2024-09-20,50787.81
2024-09-21,50787.81
2024-09-22,50787.81
2024-09-23,50787.81
2024-09-24,50787.81
2024-09-25,50787.81
2024-09-26,50787.81
2024-09-27,50787.81
2024-09-28,50787.81
2024-09-29,50787.81
2024-09-30,50947.38
2024-10-01,51037.49
2024-10-02,51262.76
2024-10-03,51579.98
2024-10-04,51626.14
2024-10-05,51796.60
2024-10-06,52040.43
2024-10-07,52040.43
2024-10-08,52055.86
2024-10-09,51817.45
2024-10-10,51951.21
2024-10-11,51956.41
2024-10-12,51971.54
2024-10-13,51971.54
2024-10-14,51971.54
2024-10-15,51971.54
2024-10-16,51971.54
2024-10-17,51971.54
2024-10-18,51971.54
2024-10-19,51971.54
2024-10-20,51971.54
2024-10-21,51971.54
2024-10-22,51971.54
2024-10-23,51971.54
2024-10-24,52024.70
2024-10-25,52112.80
2024-10-26,52244.72
2024-10-27,52369.87
2024-10-28,52369.87
2024-10-29,52369.87
2024-10-30,52369.87
2024-10-31,52369.87
2024-11-01,52369.87
2024-11-02,52482.38
2024-11-03,52522.55
2024-11-04,52799.38
2024-11-05,52809.22
2024-11-06,52809.22
2024-11-07,52809.22
2024-11-08,52809.22
2024-11-09,52809.22
2024-11-10,52809.22
2024-11-11,52809.22
2024-11-12,52809.22
2024-11-13,52809.22
2024-11-14,52809.22
2024-11-15,52809.22
2024-11-16,52809.22
2024-11-17,52809.22
2024-11-18,52809.22
2024-11-19,52809.22
2024-11-20,52809.22
2024-11-21,52809.22
2024-11-22,52809.22
2024-11-23,52809.22
2024-11-24,52809.22
2024-11-25,52809.22
2024-11-26,52830.09
2024-11-27,52928.36
2024-11-28,52978.23
2024-11-29,53095.35
2024-11-30,53095.35
2024-12-01,53095.35
2024-12-02,53095.35
2024-12-03,53095.35
2024-12-04,53095.35
2024-12-05,53095.35
2024-12-06,53095.35
2024-12-07,53095.35
2024-12-08,53095.35
2024-12-09,53095.35
2024-12-10,53095.35
2024-12-11,53095.35
2024-12-12,53095.35
2024-12-13,53095.35
2024-12-14,53095.35
2024-12-15,53095.35
2024-12-16,53095.35
2024-12-17,53095.35
2024-12-18,53176.26
2024-12-19,53519.20
2024-12-20,53952.02
2024-12-21,53981.42
2024-12-22,54062.57
2024-12-23,54326.06
2024-12-24,54326.06
2024-12-25,54326.06
2024-12-26,54326.06
2024-12-27,54326.06
2024-12-28,54377.07
2024-12-29,54794.34
2024-12-30,54865.34
2024-12-31,55158.44
2025-01-01,55163.95
2025-01-02,55163.95
2025-01-03,55163.95
2025-01-04,55163.95
2025-01-05,55163.95
2025-01-06,55163.95
2025-01-07,55206.22
2025-01-08,55186.05
2025-01-09,55450.12
2025-01-10,55797.71
2025-01-11,55843.79
2025-01-12,55955.64
2025-01-13,56220.04
2025-01-14,56220.04
2025-01-15,56220.04
2025-01-16,56220.04
2025-01-17,56220.04
2025-01-18,56220.04
2025-01-19,56220.04
2025-01-20,56220.04
2025-01-21,56220.04
2025-01-22,56220.04
2025-01-23,56220.04
2025-01-24,56220.04
2025-01-25,56273.50
2025-01-26,56512.62
2025-01-27,56564.22
2025-01-28,56774.42
2025-01-29,56774.42
2025-01-30,56774.42
2025-01-31,56774.42
2025-02-01,56814.06
2025-02-02,57089.56
2025-02-03,57198.63
2025-02-04,57312.40
2025-02-05,57378.92
2025-02-06,57514.76
2025-02-07,57610.16
2025-02-08,57839.97
2025-02-09,57998.19
2025-02-10,57998.19
2025-02-11,57998.19
2025-02-12,57998.19
2025-02-13,57998.19
2025-02-14,57998.19
2025-02-15,57998.19
2025-02-16,57998.19
2025-02-17,57998.19
2025-02-18,57998.19
2025-02-19,57998.19
2025-02-20,57998.19
2025-02-21,57998.19
2025-02-22,57998.19
2025-02-23,57998.19
2025-02-24,58247.31
2025-02-25,57917.49
2025-02-26,58085.17
2025-02-27,58511.42
2025-02-28,58630.62
2025-03-01,59108.36
2025-03-02,59110.67
2025-03-03,59110.67
2025-03-04,59110.67
2025-03-05,59110.67
2025-03-06,59212.88
2025-03-07,59404.84
2025-03-08,59695.06
2025-03-09,59580.16
2025-03-10,59930.36
2025-03-11,60254.80
2025-03-12,60124.98
2025-03-13,60534.44
2025-03-14,60692.68
2025-03-15,60692.68
2025-03-16,60692.68
2025-03-17,60692.68
2025-03-18,60692.68
2025-03-19,60692.68
2025-03-20,60692.68
2025-03-21,60692.68
2025-03-22,60692.68
2025-03-23,60692.68
2025-03-24,60692.68
2025-03-25,60692.68
2025-03-26,60692.68
2025-03-27,60692.68
2025-03-28,60722.79
2025-03-29,60996.66
2025-03-30,61166.29
2025-03-31,61274.75
2025-04-01,61296.47
2025-04-02,61296.47
2025-04-03,61296.47
2025-04-04,61296.47
2025-04-05,61343.18
2025-04-06,61355.74
2025-04-07,61710.80
2025-04-08,61981.96
2025-04-09,62022.91
2025-04-10,62241.17
2025-04-11,62241.17
2025-04-12,62241.17
2025-04-13,62241.17
2025-04-14,62241.17
2025-04-15,62241.17
2025-04-16,62241.17
2025-04-17,62241.17
2025-04-18,62241.17
2025-04-19,62241.17
2025-04-20,62241.17
2025-04-21,62241.17
2025-04-22,62241.17
2025-04-23,62241.17
2025-04-24,62241.17
2025-04-25,62241.17
2025-04-26,62241.17
2025-04-27,62241.17
2025-04-28,62241.17
2025-04-29,62241.17
2025-04-30,62241.17
2025-05-01,62241.17
2025-05-02,62241.17
2025-05-03,62241.17
2025-05-04,62241.17
2025-05-05,62241.17
2025-05-06,62241.17
2025-05-07,62241.17
2025-05-08,62241.17
2025-05-09,62241.17
2025-05-10,62241.17
2025-05-11,62241.17
2025-05-12,62241.17
2025-05-13,62241.17
2025-05-14,62241.17
2025-05-15,62241.17
2025-05-16,62241.17
2025-05-17,62241.17
2025-05-18,62241.17
2025-05-19,62241.17
2025-05-20,62241.17
2025-05-21,62241.17
2025-05-22,62241.17
2025-05-23,62241.17
2025-05-24,62241.17
2025-05-25,62241.17
2025-05-26,62241.17
2025-05-27,62241.17
2025-05-28,62241.17
2025-05-29,62302.18
2025-05-30,62335.81
2025-05-31,62541.11
2025-06-01,62550.46
2025-06-02,62693.10
2025-06-03,62795.06
2025-06-04,62817.30
2025-06-05,62980.78
2025-06-06,62980.78
2025-06-07,62980.78
2025-06-08,62980.78
2025-06-09,62980.78
2025-06-10,62980.78
2025-06-11,62980.78
2025-06-12,62980.78
2025-06-13,63043.73
2025-06-14,63053.78
2025-06-15,63438.35
2025-06-16,63438.35
2025-06-17,63438.35
2025-06-18,63438.35
2025-06-19,63438.35
2025-06-20,63462.04
2025-06-21,63708.66
2025-06-22,64021.23
2025-06-23,64030.84
2025-06-24,64044.65
2025-06-25,64044.65
2025-06-26,64044.65
2025-06-27,64044.65
2025-06-28,64044.65
2025-06-29,64044.65
2025-06-30,64044.65
2025-07-01,64044.65
2025-07-02,64044.65
2025-07-03,64044.65
2025-07-04,64044.65
2025-07-05,64044.65
2025-07-06,64044.65
2025-07-07,64044.65
2025-07-08,64044.65
2025-07-09,64044.65
2025-07-10,64044.65
2025-07-11,64044.65
2025-07-12,64044.65
2025-07-13,64044.65
2025-07-14,64044.65
2025-07-15,64044.65
2025-07-16,64044.65
2025-07-17,64044.65
2025-07-18,64044.65
2025-07-19,64044.65
2025-07-20,64044.65
2025-07-21,64044.65
2025-07-22,64044.65
2025-07-23,64044.65
2025-07-24,64044.65
2025-07-25,64044.65
2025-07-26,64044.65
2025-07-27,64044.65
2025-07-28,64044.65
2025-07-29,64044.65
2025-07-30,64044.65
2025-07-31,64150.81
2025-08-01,64339.97
2025-08-02,64690.85
2025-08-03,64796.79
2025-08-04,65035.09
2025-08-05,65156.66
2025-08-06,65156.66
2025-08-07,65156.66
2025-08-08,65156.66
2025-08-09,65156.66
2025-08-10,65156.66
2025-08-11,65156.66
2025-08-12,65156.66
2025-08-13,65156.66
2025-08-14,65156.66
2025-08-15,65156.66
2025-08-16,65156.66
2025-08-17,65302.76
2025-08-18,65347.89
2025-08-19,65709.23
2025-08-20,65816.03
2025-08-21,66188.12
2025-08-22,66184.87
2025-08-23,66195.31
2025-08-24,66231.49
2025-08-25,66489.02
2025-08-26,66638.60
2025-08-27,66931.57
2025-08-28,66403.25
2025-08-29,66457.89
2025-08-30,66489.14
2025-08-31,66791.35
2025-09-01,66836.34
2025-09-02,66836.34
2025-09-03,66836.34
2025-09-04,66836.34
2025-09-05,66836.34
2025-09-06,66836.34
2025-09-07,66836.34
2025-09-08,66836.34
2025-09-09,66836.34
2025-09-10,66836.34
2025-09-11,66836.34
2025-09-12,66836.34
2025-09-13,66836.34
2025-09-14,66836.34
2025-09-15,66836.34
2025-09-16,66836.34
2025-09-17,66836.34
2025-09-18,66836.34
2025-09-19,66836.34
2025-09-20,66836.34
2025-09-21,66867.02
2025-09-22,67250.45
2025-09-23,67477.89
2025-09-24,67234.41
2025-09-25,67373.98
2025-09-26,67531.17
2025-09-27,67640.84
2025-09-28,67726.91
2025-09-29,67726.91
2025-09-30,67726.91
2025-10-01,67726.91
2025-10-02,67726.91
2025-10-03,67726.91
2025-10-04,67726.91
2025-10-05,67726.91
2025-10-06,67726.91
2025-10-07,67726.91
2025-10-08,67726.91
2025-10-09,67726.91
2025-10-10,68095.32
2025-10-11,68446.28
2025-10-12,68955.15
2025-10-13,69181.50
2025-10-14,69120.62
2025-10-15,68621.44
2025-10-16,68850.85
2025-10-17,69135.73
2025-10-18,69164.61
2025-10-19,69464.39
2025-10-20,69464.39
2025-10-21,69464.39
2025-10-22,69464.39
2025-10-23,69464.39
2025-10-24,69464.39
2025-10-25,69464.39
2025-10-26,69464.39
2025-10-27,69464.39
2025-10-28,69464.39
2025-10-29,69464.39
2025-10-30,69500.69
2025-10-31,69671.41
2025-11-01,69956.83
2025-11-02,69582.51
2025-11-03,69947.63
2025-11-04,70151.01
2025-11-05,69958.60
2025-11-06,70344.81
2025-11-07,70249.63
2025-11-08,70623.31
2025-11-09,70623.31
2025-11-10,70623.31
2025-11-11,70623.31
2025-11-12,70623.31
2025-11-13,70747.60
2025-11-14,70870.89
2025-11-15,71209.81
2025-11-16,71152.07
2025-11-17,71442.85
2025-11-18,71184.33
2025-11-19,70501.50
2025-11-20,70345.59
2025-11-21,70623.09
2025-11-22,70769.85
2025-11-23,71152.49
2025-11-24,71439.57
2025-11-25,71439.57
2025-11-26,71439.57
2025-11-27,71439.57
2025-11-28,71439.57
2025-11-29,71439.57
2025-11-30,71523.59
2025-12-01,71784.95
2025-12-02,71796.42
2025-12-03,71796.42
2025-12-04,71796.42
2025-12-05,71796.42
2025-12-06,71796.42
2025-12-07,71829.56
2025-12-08,72214.94
2025-12-09,72224.21
2025-12-10,72224.21
2025-12-11,72224.21
2025-12-12,72224.21
2025-12-13,72249.56
2025-12-14,72226.42
2025-12-15,72381.18
2025-12-16,72381.67
2025-12-17,72659.22
2025-12-18,72735.67
2025-12-19,72735.67
2025-12-20,72735.67
2025-12-21,72735.67
2025-12-22,72735.67
2025-12-23,72735.67
2025-12-24,72735.67
2025-12-25,72735.67
2025-12-26,72735.67
2025-12-27,72735.67
2025-12-28,72735.67
2025-12-29,72735.67
2025-12-30,72735.67
2025-12-31,72735.67
2026-01-01,72735.67
2026-01-02,72735.67
2026-01-03,72735.67
2026-01-04,72735.67
2026-01-05,72735.67
2026-01-06,72735.67
2026-01-07,72735.67
2026-01-08,72735.67
2026-01-09,72819.69
2026-01-10,73382.66
2026-01-11,73398.78
2026-01-12,73398.78
2026-01-13,73398.78
2026-01-14,73398.78
2026-01-15,73398.78
2026-01-16,73398.78
2026-01-17,73398.78
2026-01-18,73478.70
2026-01-19,72871.96
2026-01-20,73488.46
2026-01-21,73496.35
2026-01-22,73803.36
2026-01-23,73884.74
2026-01-24,73645.69
2026-01-25,74008.50
2026-01-26,74227.34
2026-01-27,74227.34
2026-01-28,74253.07
2026-01-29,74350.78
2026-01-30,74428.46
2026-01-31,74128.13
2026-02-01,74432.50
2026-02-02,74100.10
2026-02-03,73768.99
2026-02-04,74355.02
2026-02-05,74823.36
2026-02-06,74479.17
2026-02-07,74897.64
2026-02-08,74984.03
2026-02-09,74860.11
2026-02-10,75044.57
2026-02-11,75280.38
2026-02-12,75371.84
2026-02-13,75384.22
2026-02-14,75384.22
2026-02-15,75384.22
2026-02-16,75384.22
2026-02-17,75419.97
2026-02-18,75582.60
2026-02-19,75669.84
2026-02-20,75669.84
2026-02-21,75669.84
2026-02-22,75669.84
2026-02-23,75725.55
2026-02-24,75936.85
2026-02-25,75936.85
2026-02-26,75936.85
2026-02-27,75936.85
2026-02-28,75936.85
2026-03-01,75936.85
2026-03-02,75936.85
2026-03-03,75936.85
2026-03-04,75936.85
2026-03-05,75936.85
2026-03-06,75936.85
2026-03-07,75963.14
2026-03-08,76140.81
2026-03-09,76155.24
2026-03-10,76155.24
2026-03-11,76155.24
2026-03-12,76155.24
2026-03-13,76155.24
2026-03-14,76155.24
2026-03-15,76155.24
2026-03-16,76155.24
2026-03-17,76155.24
2026-03-18,76155.24
2026-03-19,76186.34
2026-03-20,75908.17
2026-03-21,76118.52
2026-03-22,76313.81
2026-03-23,76312.99
2026-03-24,76319.12
2026-03-25,76319.12
2026-03-26,76319.12
2026-03-27,76459.38
2026-03-28,76591.19
2026-03-29,76684.41
2026-03-30,76805.07
2026-03-31,76805.07
2026-04-01,76805.07
2026-04-02,76805.07
2026-04-03,76805.07
2026-04-04,76805.07
2026-04-05,76805.07
2026-04-06,76805.07
2026-04-07,76805.07
2026-04-08,76805.07
2026-04-09,76805.07
2026-04-10,76805.07
2026-04-11,76805.07
2026-04-12,76805.07
2026-04-13,76805.07
2026-04-14,76805.07
2026-04-15,76805.07
2026-04-16,76805.07
2026-04-17,76805.07
2026-04-18,76805.07
2026-04-19,76805.07
2026-04-20,76805.07
2026-04-21,76805.07
2026-04-22,76805.07
2026-04-23,76805.07
2026-04-24,76805.07
2026-04-25,76805.07
2026-04-26,76805.07
2026-04-27,76805.07
2026-04-28,76805.07
2026-04-29,76805.07
2026-04-30,76805.07
2026-05-01,76805.07
2026-05-02,76805.07
2026-05-03,76805.07
2026-05-04,76805.07
2026-05-05,76805.07
2026-05-06,76805.07
2026-05-07,76805.07
2026-05-08,76805.07
2026-05-09,76805.07
2026-05-10,76805.07
2026-05-11,76805.07
2026-05-12,76805.07
2026-05-13,76805.07
